president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Voters,10/30/2019,42.376165,46.585293,38.167038,53.716909,58.085083,49.348734,30/10/2019 16:28
Donald Trump,All polls,10/30/2019,41.088179,45.468214,36.708144,54.121223,58.565481,49.676964,30/10/2019 16:26
Donald Trump,Voters,10/29/2019,41.818206,46.128431,37.50798,53.937844,58.522791,49.352897,29/10/2019 23:56
Donald Trump,Adults,10/29/2019,39.770816,43.217389,36.324242,54.489289,59.082527,49.896051,29/10/2019 23:55
Donald Trump,All polls,10/29/2019,40.610687,44.934767,36.286607,54.134028,58.727794,49.540262,29/10/2019 23:54
Donald Trump,Voters,10/28/2019,41.411454,45.742698,37.08021,54.452401,59.088452,49.816351,28/10/2019 09:37
Donald Trump,Adults,10/28/2019,40.029624,43.765756,36.293492,55.19965,59.776837,50.622462,28/10/2019 09:36
Donald Trump,All polls,10/28/2019,40.712409,45.055203,36.369614,54.569701,59.240551,49.898851,28/10/2019 09:35
Donald Trump,Voters,10/27/2019,41.365285,45.679752,37.050817,54.506925,59.176651,49.837198,27/10/2019 22:37
Donald Trump,Adults,10/27/2019,40.014232,43.751823,36.27664,55.213872,59.790731,50.637013,27/10/2019 22:36
Donald Trump,All polls,10/27/2019,40.68702,44.990846,36.383193,54.600078,59.306794,49.893362,27/10/2019 22:35
Donald Trump,Adults,10/26/2019,40.044437,43.775221,36.313654,55.252359,59.752881,50.751836,26/10/2019 23:38
Donald Trump,Voters,10/26/2019,41.269317,45.549753,36.988881,54.615968,59.25084,49.981096,26/10/2019 23:39
Donald Trump,All polls,10/26/2019,40.698618,44.980866,36.41637,54.641512,59.304119,49.978906,26/10/2019 23:38
Donald Trump,Adults,10/25/2019,40.04129,43.76335,36.31924,55.24009,59.69925,50.78094,25/10/2019 23:45
Donald Trump,Voters,10/25/2019,41.21744,45.47793,36.95695,54.70092,59.28999,50.11185,25/10/2019 23:46
Donald Trump,All polls,10/25/2019,40.68325,44.95371,36.4128,54.63238,59.25441,50.01035,25/10/2019 23:44
Donald Trump,Voters,10/24/2019,41.05421,45.28183,36.8266,54.68102,59.31966,50.04239,24/10/2019 18:15
Donald Trump,Adults,10/24/2019,39.87063,43.47672,36.26455,55.34301,59.63315,51.05288,24/10/2019 18:14
Donald Trump,All polls,10/24/2019,40.56699,44.75104,36.38293,54.59509,59.2039,49.98627,24/10/2019 18:13
Donald Trump,Adults,10/23/2019,39.9484,43.55972,36.33708,55.25607,59.57018,50.94197,23/10/2019 18:02
Donald Trump,Voters,10/23/2019,41.2116,45.49225,36.93095,54.52583,59.18287,49.86878,23/10/2019 18:03
Donald Trump,All polls,10/23/2019,40.76026,44.98943,36.53109,54.40794,59.02975,49.78613,23/10/2019 18:01
Donald Trump,Voters,10/22/2019,41.75919,46.06947,37.4489,53.83527,58.54912,49.12142,22/10/2019 23:59
Donald Trump,Adults,10/22/2019,40.27821,43.98973,36.56669,55.58149,59.9362,51.22677,22/10/2019 23:58
Donald Trump,All polls,10/22/2019,41.25791,45.48764,37.02818,54.22159,58.87537,49.56781,22/10/2019 23:57
Donald Trump,Adults,10/21/2019,40.14604,44.04432,36.24776,55.25757,59.73267,50.78247,21/10/2019 17:25
Donald Trump,Voters,10/21/2019,41.83702,46.56709,37.10696,54.07202,58.21651,49.92753,21/10/2019 17:26
Donald Trump,All polls,10/21/2019,41.20804,45.73505,36.68103,54.4987,58.61754,50.37985,21/10/2019 17:24
Donald Trump,Voters,10/20/2019,42.59493,46.86497,38.32488,53.3815,57.07207,49.69093,20/10/2019 20:11
Donald Trump,All polls,10/20/2019,41.53567,46.06726,37.00407,54.01752,57.92345,50.11158,20/10/2019 20:06
Donald Trump,Adults,10/20/2019,40.29583,43.99568,36.59598,54.78333,59.03752,50.52914,20/10/2019 20:09
Donald Trump,Adults,10/19/2019,40.26743,43.96783,36.56703,54.78476,59.02386,50.54566,20/10/2019 20:10
Donald Trump,All polls,10/19/2019,41.52386,46.05264,36.99509,54.00803,57.90994,50.10612,20/10/2019 20:08
Donald Trump,Voters,10/19/2019,42.60291,46.87247,38.33335,53.402,57.09874,49.70527,20/10/2019 20:12
Donald Trump,Adults,10/18/2019,40.26743,43.96783,36.56704,54.78476,59.02386,50.54565,18/10/2019 21:23
Donald Trump,Voters,10/18/2019,42.60291,46.87247,38.33335,53.402,57.09874,49.70527,18/10/2019 21:24
Donald Trump,All polls,10/18/2019,41.52386,46.05264,36.99509,54.00803,57.90994,50.10612,18/10/2019 21:22
Donald Trump,Adults,10/17/2019,40.32826,44.00629,36.65023,54.7421,58.98785,50.49635,17/10/2019 23:53
Donald Trump,Voters,10/17/2019,42.59619,46.85986,38.33253,53.42373,57.16428,49.68319,17/10/2019 23:54
Donald Trump,All polls,10/17/2019,41.55617,46.03114,37.08119,54,57.94083,50.05916,17/10/2019 23:52
Donald Trump,Voters,10/16/2019,42.81119,47.04642,38.57597,53.32702,57.11466,49.53938,16/10/2019 19:02
Donald Trump,Adults,10/16/2019,40.39907,44.03679,36.76135,54.6029,58.81504,50.39076,16/10/2019 19:01
Donald Trump,All polls,10/16/2019,41.62344,46.05484,37.19203,53.89518,57.86482,49.92553,16/10/2019 19:00
Donald Trump,Voters,10/15/2019,42.63546,46.81658,38.45433,53.63924,57.46453,49.81396,15/10/2019 21:36
Donald Trump,Adults,10/15/2019,40.67811,44.39462,36.96161,54.49495,58.71883,50.27106,15/10/2019 21:35
Donald Trump,All polls,10/15/2019,41.67105,45.94883,37.39328,53.95443,57.89437,50.0145,15/10/2019 21:34
Donald Trump,Adults,10/14/2019,41.52431,44.94413,38.1045,53.94159,57.89538,49.9878,14/10/2019 22:33
Donald Trump,Voters,10/14/2019,42.62624,46.85114,38.40133,53.69012,57.55201,49.82824,14/10/2019 22:34
Donald Trump,All polls,10/14/2019,41.99435,46.18398,37.80471,53.89718,57.79137,50.00299,14/10/2019 22:32
Donald Trump,Voters,10/13/2019,42.9761,47.20161,38.7506,53.42178,57.28007,49.56349,13/10/2019 19:12
Donald Trump,Adults,10/13/2019,41.29232,44.82153,37.7631,53.91678,57.83738,49.99619,13/10/2019 19:11
Donald Trump,All polls,10/13/2019,42.16757,46.4898,37.84534,53.60285,57.47584,49.72986,13/10/2019 19:10
Donald Trump,Voters,10/12/2019,42.92044,47.13916,38.70171,53.45435,57.31723,49.59146,12/10/2019 10:52
Donald Trump,Adults,10/12/2019,41.18126,44.64291,37.7196,54.01519,57.82997,50.2004,12/10/2019 10:51
Donald Trump,All polls,10/12/2019,42.09176,46.41123,37.77229,53.67088,57.50032,49.84144,12/10/2019 10:50
Donald Trump,Voters,10/11/2019,42.97621,47.1881,38.76431,53.41169,57.27235,49.55103,11/10/2019 17:29
Donald Trump,Adults,10/11/2019,41.22839,44.66771,37.78907,53.95343,57.77611,50.13074,11/10/2019 17:28
Donald Trump,All polls,10/11/2019,42.12035,46.42377,37.81692,53.63289,57.47062,49.79516,11/10/2019 17:27
Donald Trump,Adults,10/10/2019,41.22839,44.66771,37.78908,53.95343,57.77608,50.13078,10/10/2019 22:41
Donald Trump,Voters,10/10/2019,42.69854,46.91229,38.48479,53.60127,57.5031,49.69944,10/10/2019 22:42
Donald Trump,All polls,10/10/2019,41.86902,46.13943,37.59861,53.79274,57.66051,49.92496,10/10/2019 22:40
Donald Trump,Adults,10/09/2019,40.7885,44.3317,37.2453,54.20791,58.0933,50.32252,09/10/2019 18:11
Donald Trump,Voters,10/09/2019,42.1762,46.46033,37.89207,53.94404,57.81896,50.06913,09/10/2019 18:12
Donald Trump,All polls,10/09/2019,41.59834,45.95834,37.23833,53.96928,57.86798,50.07059,09/10/2019 18:10
Donald Trump,Voters,10/08/2019,42.32663,46.78054,37.87271,53.62748,57.66324,49.59171,08/10/2019 23:03
Donald Trump,Adults,10/08/2019,40.72084,44.25632,37.18535,54.30634,58.07246,50.54022,08/10/2019 23:02
Donald Trump,All polls,10/08/2019,41.62633,46.07895,37.17371,53.79496,57.74266,49.84726,08/10/2019 23:01
Donald Trump,Voters,10/07/2019,42.29251,46.65162,37.93341,53.51721,57.53831,49.4961,07/10/2019 17:30
Donald Trump,Adults,10/07/2019,40.68073,44.20922,37.15224,54.28696,58.12313,50.45079,07/10/2019 17:29
Donald Trump,All polls,10/07/2019,41.52132,46.04196,37.00068,53.7495,57.77672,49.72228,07/10/2019 17:28
Donald Trump,All polls,10/06/2019,41.60159,46.08965,37.11352,53.71551,57.69965,49.73136,07/10/2019 09:44
Donald Trump,Voters,10/06/2019,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889,07/10/2019 09:50
Donald Trump,Adults,10/06/2019,40.68073,44.20921,37.15226,54.28696,58.12314,50.45078,07/10/2019 09:47
Donald Trump,All polls,10/05/2019,41.60159,46.08965,37.11352,53.71551,57.69965,49.73136,07/10/2019 09:46
Donald Trump,Adults,10/05/2019,40.68073,44.20924,37.15222,54.28696,58.12317,50.45075,07/10/2019 09:48
Donald Trump,Voters,10/05/2019,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889,07/10/2019 09:51
Donald Trump,Adults,10/04/2019,40.68073,44.20921,37.15226,54.28696,58.12312,50.4508,04/10/2019 22:12
Donald Trump,Voters,10/04/2019,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889,04/10/2019 22:13
Donald Trump,All polls,10/04/2019,41.60159,46.08965,37.11353,53.71551,57.69965,49.73137,04/10/2019 22:11
Donald Trump,Voters,10/03/2019,42.20511,46.48144,37.92878,53.66293,57.60347,49.72238,03/10/2019 17:32
Donald Trump,Adults,10/03/2019,40.04394,43.5072,36.58068,54.56875,58.42674,50.71076,03/10/2019 17:31
Donald Trump,All polls,10/03/2019,41.20785,45.72464,36.69106,53.91511,57.9097,49.92052,03/10/2019 17:30
Donald Trump,Adults,10/02/2019,40.05482,43.57937,36.53027,54.56097,58.42924,50.6927,02/10/2019 18:33
Donald Trump,Voters,10/02/2019,42.26967,46.57143,37.96791,53.57977,57.53845,49.62108,02/10/2019 18:34
Donald Trump,All polls,10/02/2019,41.27147,45.84409,36.69886,53.84261,57.87202,49.81321,02/10/2019 18:32
Donald Trump,Voters,10/01/2019,42.98708,47.37413,38.60003,52.70588,56.75542,48.65633,01/10/2019 17:37
Donald Trump,Adults,10/01/2019,39.85726,43.36758,36.34695,54.64051,58.48008,50.80093,01/10/2019 17:36
Donald Trump,All polls,10/01/2019,41.47866,46.17229,36.78503,53.50394,57.62782,49.38007,01/10/2019 17:35
Donald Trump,Adults,9/30/2019,40.52193,44.03283,37.01104,54.66271,58.74427,50.58116,30/09/2019 18:17
Donald Trump,Voters,9/30/2019,43.02348,47.56288,38.48409,52.52415,56.70747,48.34084,30/09/2019 18:18
Donald Trump,All polls,9/30/2019,42.1251,46.84229,37.40792,53.32673,57.64241,49.01104,30/09/2019 18:16
Donald Trump,Voters,9/29/2019,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919,30/09/2019 09:34
Donald Trump,All polls,9/29/2019,42.77737,47.43609,38.11865,53.20376,57.46344,48.94408,30/09/2019 09:28
Donald Trump,Adults,9/29/2019,41.49999,45.06567,37.93432,54.17225,58.03833,50.30618,30/09/2019 09:31
Donald Trump,Adults,9/28/2019,41.49999,45.06565,37.93433,54.17225,58.03831,50.30619,30/09/2019 09:32
Donald Trump,All polls,9/28/2019,42.77737,47.4361,38.11864,53.20376,57.46344,48.94407,30/09/2019 09:30
Donald Trump,Voters,9/28/2019,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919,30/09/2019 09:35
Donald Trump,Adults,9/27/2019,41.49999,45.06566,37.93433,54.17225,58.03834,50.30617,27/09/2019 23:06
Donald Trump,Voters,9/27/2019,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919,27/09/2019 23:07
Donald Trump,All polls,9/27/2019,42.77737,47.43609,38.11865,53.20376,57.46344,48.94408,27/09/2019 23:05
Donald Trump,Adults,9/26/2019,41.5117,45.06219,37.9612,54.1226,57.99215,50.25304,26/09/2019 20:14
Donald Trump,Voters,9/26/2019,43.4763,47.91279,39.0398,52.52885,56.80769,48.25001,26/09/2019 20:15
Donald Trump,All polls,9/26/2019,42.79345,47.43722,38.14967,53.21405,57.49836,48.92974,26/09/2019 20:13
Donald Trump,Voters,9/25/2019,43.77356,48.41423,39.13288,52.14323,56.60889,47.67758,25/09/2019 19:17
Donald Trump,Adults,9/25/2019,40.98133,44.33661,37.62605,53.97653,58.0893,49.86376,25/09/2019 19:16
Donald Trump,All polls,9/25/2019,42.93504,47.85971,38.01037,52.7728,57.29136,48.25424,25/09/2019 19:15
Donald Trump,Voters,9/24/2019,44.31136,48.78754,39.83517,52.26445,56.97223,47.55666,24/09/2019 19:25
Donald Trump,Adults,9/24/2019,41.18949,44.64314,37.73584,54.21428,58.3433,50.08527,24/09/2019 19:24
Donald Trump,All polls,9/24/2019,43.13648,48.02472,38.24825,52.96905,57.6828,48.25531,24/09/2019 19:23
Donald Trump,Adults,9/23/2019,40.97729,44.33098,37.6236,54.41533,58.4245,50.40617,23/09/2019 18:43
Donald Trump,Voters,9/23/2019,43.33599,47.80529,38.86668,53.27531,57.40192,49.14869,23/09/2019 18:44
Donald Trump,All polls,9/23/2019,42.43841,47.25953,37.61728,53.68274,57.80575,49.55972,23/09/2019 18:42
Donald Trump,Voters,9/22/2019,43.52413,47.61432,39.43393,53.0771,56.59991,49.55429,22/09/2019 17:44
Donald Trump,Adults,9/22/2019,40.9962,44.50461,37.4878,54.15166,57.87633,50.42699,22/09/2019 17:43
Donald Trump,All polls,9/22/2019,42.44057,47.15543,37.7257,53.66174,57.3808,49.94268,22/09/2019 17:42
Donald Trump,Voters,9/21/2019,43.40904,47.6119,39.20618,53.0807,56.68116,49.48025,21/09/2019 19:08
Donald Trump,Adults,9/21/2019,40.9461,44.44566,37.44653,54.11779,57.85076,50.38483,21/09/2019 19:07
Donald Trump,All polls,9/21/2019,42.17831,46.97948,37.37714,53.62231,57.41992,49.8247,21/09/2019 19:06
Donald Trump,Voters,9/20/2019,43.41684,47.61038,39.2233,53.02584,56.59426,49.45742,20/09/2019 22:40
Donald Trump,Adults,9/20/2019,40.97356,44.46345,37.48368,54.03707,57.77809,50.29605,20/09/2019 22:39
Donald Trump,All polls,9/20/2019,42.20652,46.969,37.44404,53.55839,57.34061,49.77618,20/09/2019 22:38
Donald Trump,Adults,9/19/2019,40.96386,44.44859,37.47914,53.99105,57.73815,50.24395,19/09/2019 19:39
Donald Trump,Voters,9/19/2019,43.25356,47.18069,39.32643,53.22668,56.485,49.96836,19/09/2019 19:40
Donald Trump,All polls,9/19/2019,42.06663,46.58041,37.55285,53.69132,57.25697,50.12568,19/09/2019 19:38
Donald Trump,Adults,9/18/2019,40.70612,44.17475,37.23748,54.13091,57.94153,50.32028,18/09/2019 18:10
Donald Trump,Voters,9/18/2019,43.20145,47.35605,39.04684,52.9161,56.33727,49.49493,18/09/2019 18:11
Donald Trump,All polls,9/18/2019,41.77494,46.51112,37.03876,53.58746,57.35172,49.8232,18/09/2019 18:09
Donald Trump,Voters,9/17/2019,43.03273,47.06963,38.99582,53.04551,56.2286,49.86242,17/09/2019 17:50
Donald Trump,Adults,9/17/2019,40.77775,44.24948,37.30602,54.27126,58.05777,50.48475,17/09/2019 17:49
Donald Trump,All polls,9/17/2019,41.78471,46.36382,37.2056,53.74506,57.30324,50.18689,17/09/2019 17:48
Donald Trump,Voters,9/16/2019,42.9939,47.0341,38.95371,53.10419,56.34147,49.86691,16/09/2019 21:55
Donald Trump,Adults,9/16/2019,40.77775,44.24952,37.30599,54.27126,58.05778,50.48474,16/09/2019 21:54
Donald Trump,All polls,9/16/2019,41.76714,46.32689,37.20739,53.78267,57.38442,50.18092,16/09/2019 21:53
Donald Trump,All polls,9/15/2019,41.61408,46.08401,37.14416,53.7369,57.32539,50.14841,15/09/2019 08:55
Donald Trump,Voters,9/15/2019,43.01107,46.98724,39.0349,53.08762,56.19306,49.98218,15/09/2019 08:59
Donald Trump,Adults,9/15/2019,40.77824,44.21886,37.33762,54.10818,57.9222,50.29417,15/09/2019 08:58
Donald Trump,All polls,9/14/2019,41.63035,46.09615,37.16456,53.73231,57.29655,50.16806,15/09/2019 08:57
Donald Trump,Adults,9/14/2019,40.81009,44.24538,37.37479,54.11024,57.89042,50.33007,15/09/2019 08:58
Donald Trump,Voters,9/14/2019,43.05273,47.0385,39.06696,53.08102,56.1693,49.99275,15/09/2019 09:00
Donald Trump,Adults,9/13/2019,40.81009,44.24538,37.37479,54.11024,57.8904,50.33009,13/09/2019 23:45
Donald Trump,Voters,9/13/2019,43.05273,47.0385,39.06696,53.08102,56.1693,49.99275,13/09/2019 23:46
Donald Trump,All polls,9/13/2019,41.63035,46.09615,37.16456,53.73231,57.29655,50.16806,13/09/2019 23:44
Donald Trump,Voters,09/12/2019,43.10069,47.07562,39.12576,53.08012,56.19594,49.96431,12/09/2019 21:29
Donald Trump,Adults,09/12/2019,40.85892,44.27823,37.43961,54.01538,57.76798,50.26279,12/09/2019 21:28
Donald Trump,All polls,09/12/2019,41.65084,46.06555,37.23614,53.6902,57.2666,50.11379,12/09/2019 21:27
Donald Trump,Adults,09/11/2019,40.67099,44.1414,37.20057,54.18828,58.0145,50.36207,11/09/2019 19:03
Donald Trump,Voters,09/11/2019,43.02641,46.93728,39.11553,53.22295,56.20795,50.23794,11/09/2019 19:04
Donald Trump,All polls,09/11/2019,41.48745,45.88232,37.09258,53.91055,57.51701,50.3041,11/09/2019 19:02
Donald Trump,Voters,09/10/2019,42.54695,46.64749,38.4464,53.41855,56.54576,50.29134,10/09/2019 22:07
Donald Trump,Adults,09/10/2019,40.02804,43.61101,36.44508,54.36032,58.43604,50.2846,10/09/2019 22:06
Donald Trump,All polls,09/10/2019,41.01595,45.5818,36.4501,54.06533,57.84187,50.2888,10/09/2019 22:05
Donald Trump,Adults,09/09/2019,40.6016,44.39997,36.80324,54.26073,58.88997,49.6315,09/09/2019 18:03
Donald Trump,Voters,09/09/2019,42.62912,46.90967,38.34858,53.25327,56.73088,49.77565,09/09/2019 18:04
Donald Trump,All polls,09/09/2019,41.50689,46.12722,36.88656,53.88416,57.90536,49.86296,09/09/2019 18:02
Donald Trump,Adults,09/08/2019,40.6016,44.39996,36.80325,54.26073,58.88999,49.63148,08/09/2019 21:42
Donald Trump,Voters,09/08/2019,42.59635,46.88148,38.31121,53.27431,56.82546,49.72317,08/09/2019 21:43
Donald Trump,All polls,09/08/2019,41.49765,46.06782,36.92749,53.89353,57.98559,49.80148,08/09/2019 21:41
Donald Trump,Voters,09/07/2019,42.64939,46.92435,38.37443,53.15034,56.6518,49.64888,07/09/2019 09:33
Donald Trump,Adults,09/07/2019,40.55416,44.34337,36.76495,54.17743,58.86121,49.49364,07/09/2019 09:32
Donald Trump,All polls,09/07/2019,41.45958,46.02974,36.88941,53.82584,57.93985,49.71183,07/09/2019 09:31
Donald Trump,Adults,09/06/2019,40.45258,44.14184,36.76331,54.22238,58.85358,49.59118,06/09/2019 21:51
Donald Trump,Voters,09/06/2019,42.67852,46.94832,38.40871,53.1221,56.6204,49.62381,06/09/2019 21:52
Donald Trump,All polls,09/06/2019,41.38813,45.9473,36.82895,53.8551,57.93481,49.77539,06/09/2019 21:50
Donald Trump,Adults,09/05/2019,40.49976,44.21415,36.78536,54.13747,58.77628,49.49866,05/09/2019 18:10
Donald Trump,Voters,09/05/2019,42.65997,46.91902,38.40092,53.14747,56.66582,49.62912,05/09/2019 18:11
Donald Trump,All polls,09/05/2019,41.39689,45.91327,36.88051,53.83636,57.92352,49.74921,05/09/2019 18:09
Donald Trump,Voters,09/04/2019,42.63621,46.91975,38.35267,53.14453,56.70452,49.58454,04/09/2019 23:06
Donald Trump,Adults,09/04/2019,40.44907,44.16158,36.73656,54.14291,58.80484,49.48098,04/09/2019 23:05
Donald Trump,All polls,09/04/2019,41.35923,45.87093,36.84753,53.85944,57.97691,49.74197,04/09/2019 23:04
Donald Trump,Voters,09/03/2019,42.61919,47.06522,38.17316,53.32941,56.96833,49.69049,03/09/2019 23:56
Donald Trump,Adults,09/03/2019,40.54027,44.4093,36.67123,54.4237,59.26327,49.58413,03/09/2019 23:55
Donald Trump,All polls,09/03/2019,41.46416,46.0855,36.84282,54.03933,58.24922,49.82944,03/09/2019 23:54
Donald Trump,All polls,09/02/2019,41.16351,45.68146,36.64555,54.32714,58.50685,50.14743,03/09/2019 00:08
Donald Trump,Voters,09/02/2019,42.03629,46.25454,37.81804,53.85529,57.34391,50.36667,03/09/2019 00:16
Donald Trump,Adults,09/02/2019,40.2364,43.89172,36.58108,54.71144,59.48424,49.93864,03/09/2019 00:12
Donald Trump,All polls,09/01/2019,41.26371,45.81477,36.71265,54.21316,58.41888,50.00744,03/09/2019 00:09
Donald Trump,Adults,09/01/2019,40.2364,43.89173,36.58107,54.71144,59.48426,49.93862,03/09/2019 00:13
Donald Trump,Voters,09/01/2019,42.17182,46.43301,37.91063,53.69319,57.23021,50.15618,03/09/2019 00:16
Donald Trump,All polls,8/31/2019,41.26371,45.81477,36.71265,54.21316,58.41888,50.00744,03/09/2019 00:11
Donald Trump,Adults,8/31/2019,40.2364,43.89174,36.58107,54.71144,59.48425,49.93863,03/09/2019 00:14
Donald Trump,Voters,8/31/2019,42.17182,46.43301,37.91063,53.69319,57.23021,50.15618,03/09/2019 00:17
Donald Trump,Voters,8/30/2019,42.17182,46.43301,37.91063,53.69319,57.23021,50.15618,30/08/2019 21:32
Donald Trump,Adults,8/30/2019,40.2364,43.89172,36.58108,54.71144,59.48424,49.93864,30/08/2019 21:31
Donald Trump,All polls,8/30/2019,41.26371,45.81477,36.71266,54.21316,58.41888,50.00744,30/08/2019 21:30
Donald Trump,Adults,8/29/2019,40.18253,43.80063,36.56442,54.71409,59.46082,49.96736,29/08/2019 20:38
