ID,Price,neighbourhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
13759815,50,Leith,2,1,1,1,100,8,https://www.airbnb.com/rooms/13759815
13760598,160,Newington,4,1.5,2,4,85,173,https://www.airbnb.com/rooms/13760598
13763718,149,NA,4,1.5,3,3,NA,1,https://www.airbnb.com/rooms/13763718
13764365,33,Haymarket,2,1.5,1,1,96,36,https://www.airbnb.com/rooms/13764365
13767091,45,Leith,2,1,1,1,95,4,https://www.airbnb.com/rooms/13767091
13767305,95,New Town,4,1,1,3,92,95,https://www.airbnb.com/rooms/13767305
13768291,52,Leith,2,1,1,1,95,4,https://www.airbnb.com/rooms/13768291
13769375,200,Cannonmills,6,1,2,3,95,9,https://www.airbnb.com/rooms/13769375
13774107,102,NA,4,2,2,2,96,124,https://www.airbnb.com/rooms/13774107
13774252,160,Leith,4,1,2,4,NA,1,https://www.airbnb.com/rooms/13774252
13776722,17,NA,2,1,1,1,100,8,https://www.airbnb.com/rooms/13776722
13783541,52,Leith,2,1,1,1,99,62,https://www.airbnb.com/rooms/13783541
13785224,100,Haymarket,3,1,1,1,99,50,https://www.airbnb.com/rooms/13785224
13785572,100,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/13785572
13785715,48,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/13785715
13786034,98,Leith,4,1,1,2,100,15,https://www.airbnb.com/rooms/13786034
13791521,NA,West End,2,1,0,1,60,1,https://www.airbnb.com/rooms/13791521
13791524,NA,West End,2,1,0,1,NA,0,https://www.airbnb.com/rooms/13791524
13792532,92,Southside,4,1,1,2,93,9,https://www.airbnb.com/rooms/13792532
13794366,85,Morningside,2,1,1,1,96,44,https://www.airbnb.com/rooms/13794366
13794393,71,Leith,4,1,2,2,91,27,https://www.airbnb.com/rooms/13794393
13795463,18,Leith,2,1,1,1,85,4,https://www.airbnb.com/rooms/13795463
13795701,160,Old Town,6,1,3,3,94,34,https://www.airbnb.com/rooms/13795701
13795864,127,Leith,4,2,2,2,NA,0,https://www.airbnb.com/rooms/13795864
13800149,122,Leith,4,2,2,2,98,19,https://www.airbnb.com/rooms/13800149
13805189,60,Stockbridge,4,1,1,1,99,48,https://www.airbnb.com/rooms/13805189
13806426,100,Haymarket,3,1,2,2,95,8,https://www.airbnb.com/rooms/13806426
13806692,60,Old Town,2,1,1,1,96,66,https://www.airbnb.com/rooms/13806692
13808199,200,New Town,3,2,2,2,100,2,https://www.airbnb.com/rooms/13808199
13808544,75,Haymarket,2,1,1,1,93,6,https://www.airbnb.com/rooms/13808544
13810597,77,NA,7,1.5,2,5,97,63,https://www.airbnb.com/rooms/13810597
13810897,125,NA,4,1,2,2,NA,0,https://www.airbnb.com/rooms/13810897
13812001,130,NA,6,3,3,2,NA,0,https://www.airbnb.com/rooms/13812001
13814176,31,West End,2,1,1,1,91,120,https://www.airbnb.com/rooms/13814176
13814606,55,Leith,2,1,1,1,95,4,https://www.airbnb.com/rooms/13814606
13819529,100,Old Town,2,1,1,1,99,50,https://www.airbnb.com/rooms/13819529
13822029,150,Old Town,6,1,2,4,99,211,https://www.airbnb.com/rooms/13822029
13822509,45,Leith,1,1,1,1,99,86,https://www.airbnb.com/rooms/13822509
13825879,130,NA,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/13825879
13826299,50,Marchmont,2,1,1,1,100,5,https://www.airbnb.com/rooms/13826299
13827231,90,Bruntsfield,8,2,3,5,98,11,https://www.airbnb.com/rooms/13827231
13831379,85,Southside,3,1,2,2,98,136,https://www.airbnb.com/rooms/13831379
13833089,80,NA,3,1,1,1,100,1,https://www.airbnb.com/rooms/13833089
13834395,180,Tollcross,7,2,3,5,96,113,https://www.airbnb.com/rooms/13834395
13838887,90,Haymarket,4,1,2,3,96,59,https://www.airbnb.com/rooms/13838887
13840330,65,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13840330
13842284,100,Stockbridge,2,1,1,1,90,2,https://www.airbnb.com/rooms/13842284
13842312,79,Old Town,2,1,1,1,99,143,https://www.airbnb.com/rooms/13842312
13843893,100,Stockbridge,6,1,2,3,97,172,https://www.airbnb.com/rooms/13843893
13844359,35,Haymarket,2,1,1,1,100,2,https://www.airbnb.com/rooms/13844359
13845161,94,Haymarket,4,1,1,1,100,3,https://www.airbnb.com/rooms/13845161
13845607,120,Cannonmills,4,1,1,2,97,6,https://www.airbnb.com/rooms/13845607
13850584,60,Stockbridge,4,2,2,2,99,141,https://www.airbnb.com/rooms/13850584
13852525,41,Leith,2,1.5,1,1,100,5,https://www.airbnb.com/rooms/13852525
13853347,300,NA,9,3.5,5,6,98,46,https://www.airbnb.com/rooms/13853347
13854146,100,Leith,4,1,2,2,100,14,https://www.airbnb.com/rooms/13854146
13854701,450,New Town,4,2,2,2,100,1,https://www.airbnb.com/rooms/13854701
13854865,40,Leith,2,1,1,2,96,28,https://www.airbnb.com/rooms/13854865
13856455,39,NA,2,1,1,1,98,11,https://www.airbnb.com/rooms/13856455
13859232,50,Haymarket,2,1,1,2,96,65,https://www.airbnb.com/rooms/13859232
13859882,76,Old Town,4,1,1,3,98,54,https://www.airbnb.com/rooms/13859882
13860080,99,Old Town,6,1,3,3,95,145,https://www.airbnb.com/rooms/13860080
13860248,25,NA,3,1,1,1,95,22,https://www.airbnb.com/rooms/13860248
13860844,50,West End,2,1,1,1,99,148,https://www.airbnb.com/rooms/13860844
13861035,350,Marchmont,8,1,4,5,86,7,https://www.airbnb.com/rooms/13861035
13862159,55,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/13862159
13862238,119,Haymarket,2,1,1,1,92,5,https://www.airbnb.com/rooms/13862238
13862556,65,Stockbridge,2,1,1,1,100,2,https://www.airbnb.com/rooms/13862556
13863104,80,NA,2,1,1,1,96,21,https://www.airbnb.com/rooms/13863104
13863265,50,Leith,2,1,1,1,100,13,https://www.airbnb.com/rooms/13863265
13863359,73,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13863359
13863571,40,Marchmont,2,2,1,1,60,2,https://www.airbnb.com/rooms/13863571
13864117,95,NA,4,1,2,2,100,34,https://www.airbnb.com/rooms/13864117
13864501,75,Leith,3,1,1,2,97,138,https://www.airbnb.com/rooms/13864501
13869716,54,Morningside,4,1,1,3,96,55,https://www.airbnb.com/rooms/13869716
13870699,50,Haymarket,3,1,1,2,96,46,https://www.airbnb.com/rooms/13870699
13871626,74,Tollcross,4,1,1,1,97,60,https://www.airbnb.com/rooms/13871626
13873484,60,Leith,2,1,1,1,97,21,https://www.airbnb.com/rooms/13873484
13873528,280,Stockbridge,5,2,3,4,95,4,https://www.airbnb.com/rooms/13873528
13875043,127,NA,5,1,2,3,100,2,https://www.airbnb.com/rooms/13875043
13875226,40,Haymarket,2,1,1,1,97,37,https://www.airbnb.com/rooms/13875226
13876104,62,Cannonmills,2,1,1,2,98,37,https://www.airbnb.com/rooms/13876104
13876433,59,Leith,4,1,1,2,95,244,https://www.airbnb.com/rooms/13876433
13886362,190,NA,8,5,4,4,100,0,https://www.airbnb.com/rooms/13886362
13888376,39,Bruntsfield,2,1,1,2,95,101,https://www.airbnb.com/rooms/13888376
13889015,61,Cannonmills,2,1,1,1,98,29,https://www.airbnb.com/rooms/13889015
13893338,50,Stockbridge,3,1,1,2,99,34,https://www.airbnb.com/rooms/13893338
13894305,60,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13894305
13894802,80,Haymarket,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13894802
13897698,40,New Town,2,1,1,1,94,159,https://www.airbnb.com/rooms/13897698
13899170,100,NA,4,1,3,3,100,1,https://www.airbnb.com/rooms/13899170
13899260,65,Leith,4,1,1,1,93,9,https://www.airbnb.com/rooms/13899260
13904682,49,Leith,2,1,1,1,96,17,https://www.airbnb.com/rooms/13904682
13908397,139,Cannonmills,4,1,2,2,97,105,https://www.airbnb.com/rooms/13908397
13912910,90,West End,4,1,2,2,96,90,https://www.airbnb.com/rooms/13912910
13916861,57,NA,2,1,1,1,98,10,https://www.airbnb.com/rooms/13916861
13918314,25,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13918314
13918536,70,NA,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/13918536
13919152,45,Old Town,1,1,1,1,99,51,https://www.airbnb.com/rooms/13919152
13919825,40,Morningside,2,1,1,1,98,55,https://www.airbnb.com/rooms/13919825
13919912,35,Leith,2,2,1,1,96,42,https://www.airbnb.com/rooms/13919912
13922673,66,Marchmont,3,2,1,3,99,55,https://www.airbnb.com/rooms/13922673
13923644,45,Newington,2,1,1,1,98,67,https://www.airbnb.com/rooms/13923644
13925594,55,Marchmont,2,1,1,1,98,50,https://www.airbnb.com/rooms/13925594
13925786,230,West End,16,2,3,13,95,34,https://www.airbnb.com/rooms/13925786
13926102,46,Old Town,3,1,2,2,93,31,https://www.airbnb.com/rooms/13926102
13929975,80,Southside,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/13929975
13930034,120,New Town,2,1,1,1,99,18,https://www.airbnb.com/rooms/13930034
13930036,999,NA,1,1,1,1,60,1,https://www.airbnb.com/rooms/13930036
13930079,65,Newington,2,1,1,1,97,183,https://www.airbnb.com/rooms/13930079
13930559,65,Leith,2,1,1,1,97,35,https://www.airbnb.com/rooms/13930559
13931072,114,Southside,2,2,1,2,NA,0,https://www.airbnb.com/rooms/13931072
13933661,30,Cannonmills,1,1,1,1,96,31,https://www.airbnb.com/rooms/13933661
13934958,40,NA,2,1,1,1,94,30,https://www.airbnb.com/rooms/13934958
13936180,23,NA,1,1,1,1,97,26,https://www.airbnb.com/rooms/13936180
13936964,73,Newington,2,1,1,1,100,64,https://www.airbnb.com/rooms/13936964
13937041,25,Old Town,1,1,1,1,99,147,https://www.airbnb.com/rooms/13937041
13937408,35,Haymarket,2,1,1,1,96,245,https://www.airbnb.com/rooms/13937408
13938000,85,Leith,4,2,2,2,99,21,https://www.airbnb.com/rooms/13938000
13945425,75,West End,2,1,1,1,98,293,https://www.airbnb.com/rooms/13945425
13947633,145,West End,4,2,2,2,98,8,https://www.airbnb.com/rooms/13947633
13948251,70,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13948251
13949451,125,Haymarket,4,1,1,2,95,13,https://www.airbnb.com/rooms/13949451
13950705,68,Marchmont,2,2.5,1,1,88,17,https://www.airbnb.com/rooms/13950705
13951631,50,Marchmont,2,2.5,1,1,95,61,https://www.airbnb.com/rooms/13951631
13953057,75,New Town,2,1,1,1,98,185,https://www.airbnb.com/rooms/13953057
13953386,130,Leith,4,2,2,2,100,4,https://www.airbnb.com/rooms/13953386
13953673,70,Stockbridge,2,1,1,1,NA,1,https://www.airbnb.com/rooms/13953673
13954039,45,NA,4,1,1,2,97,175,https://www.airbnb.com/rooms/13954039
13954823,500,Bruntsfield,6,2,3,3,100,2,https://www.airbnb.com/rooms/13954823
13954922,29,NA,2,1,1,1,99,44,https://www.airbnb.com/rooms/13954922
13955463,90,Bruntsfield,2,1,1,1,NA,0,https://www.airbnb.com/rooms/13955463
13956485,65,NA,2,1,1,1,99,91,https://www.airbnb.com/rooms/13956485
13956869,30,Southside,2,1,1,1,100,22,https://www.airbnb.com/rooms/13956869
13957035,145,NA,4,1.5,2,3,98,21,https://www.airbnb.com/rooms/13957035
13957267,55,New Town,2,1,1,1,90,5,https://www.airbnb.com/rooms/13957267
13957676,70,Newington,2,1,1,2,100,2,https://www.airbnb.com/rooms/13957676
13957929,120,Old Town,4,1,2,2,91,31,https://www.airbnb.com/rooms/13957929
13958179,200,West End,4,1,2,3,100,54,https://www.airbnb.com/rooms/13958179
13959778,140,Old Town,4,1,0,2,99,56,https://www.airbnb.com/rooms/13959778
13963993,120,Cannonmills,4,2,2,3,98,119,https://www.airbnb.com/rooms/13963993
13964201,200,Old Town,6,2,3,3,98,10,https://www.airbnb.com/rooms/13964201
13965547,75,Tollcross,2,1,1,1,98,21,https://www.airbnb.com/rooms/13965547
13966385,62,Leith,4,1,1,2,92,5,https://www.airbnb.com/rooms/13966385
13969908,30,NA,2,1,1,1,94,83,https://www.airbnb.com/rooms/13969908
13971123,150,Cannonmills,2,1,1,1,100,9,https://www.airbnb.com/rooms/13971123
13971590,35,Leith,2,1,1,1,100,134,https://www.airbnb.com/rooms/13971590
13971914,85,Leith,5,1,3,3,94,127,https://www.airbnb.com/rooms/13971914
13972428,60,Haymarket,3,1,1,1,80,1,https://www.airbnb.com/rooms/13972428
13973108,25,Leith,1,1,1,1,100,10,https://www.airbnb.com/rooms/13973108
13975077,70,Haymarket,6,1,2,3,88,31,https://www.airbnb.com/rooms/13975077
13978070,165,Leith,4,1,2,2,100,1,https://www.airbnb.com/rooms/13978070
13979247,70,Old Town,2,2,1,1,86,120,https://www.airbnb.com/rooms/13979247
13983082,80,New Town,4,1,2,2,95,158,https://www.airbnb.com/rooms/13983082
13984233,39,Southside,4,1,1,2,94,186,https://www.airbnb.com/rooms/13984233
13985680,75,Old Town,4,1,1,1,98,167,https://www.airbnb.com/rooms/13985680
13987889,98,Leith,4,1,1,2,96,18,https://www.airbnb.com/rooms/13987889
13989415,109,Tollcross,4,1,2,2,95,13,https://www.airbnb.com/rooms/13989415
13990452,100,Leith,2,1,1,1,100,3,https://www.airbnb.com/rooms/13990452
13990503,70,West End,4,1,2,2,100,9,https://www.airbnb.com/rooms/13990503
13991353,59,Haymarket,5,1,2,4,93,58,https://www.airbnb.com/rooms/13991353
13992214,54,NA,2,1,1,1,99,19,https://www.airbnb.com/rooms/13992214
13992305,75,West End,2,1,1,1,100,13,https://www.airbnb.com/rooms/13992305
13992562,150,Leith,4,2,2,2,NA,0,https://www.airbnb.com/rooms/13992562
13992821,59,Leith,2,1,1,1,96,153,https://www.airbnb.com/rooms/13992821
13993609,100,Leith,4,1,2,2,95,12,https://www.airbnb.com/rooms/13993609
13993927,125,Leith,6,2,3,6,98,85,https://www.airbnb.com/rooms/13993927
13994067,50,Leith,2,1,1,1,98,53,https://www.airbnb.com/rooms/13994067
13995440,70,Old Town,6,1,2,2,91,155,https://www.airbnb.com/rooms/13995440
13996586,50,West End,2,2,1,1,60,3,https://www.airbnb.com/rooms/13996586
14001690,60,Morningside,2,1,1,1,96,71,https://www.airbnb.com/rooms/14001690
14002068,25,NA,1,1,1,1,87,13,https://www.airbnb.com/rooms/14002068
14002379,93,Morningside,4,1,3,3,100,8,https://www.airbnb.com/rooms/14002379
14003778,275,Cannonmills,4,1.5,1,2,92,36,https://www.airbnb.com/rooms/14003778
14005203,80,Leith,3,1,2,2,90,12,https://www.airbnb.com/rooms/14005203
14007038,91,Haymarket,4,2,2,2,91,42,https://www.airbnb.com/rooms/14007038
14007078,100,Leith,2,2,1,1,NA,0,https://www.airbnb.com/rooms/14007078
14007831,120,Leith,4,2,2,2,98,27,https://www.airbnb.com/rooms/14007831
14010131,67,Old Town,4,1,1,1,98,142,https://www.airbnb.com/rooms/14010131
14010948,150,NA,6,2,4,4,100,6,https://www.airbnb.com/rooms/14010948
14012948,65,Leith,6,1,2,2,96,178,https://www.airbnb.com/rooms/14012948
14013461,80,Bruntsfield,3,1,2,2,97,100,https://www.airbnb.com/rooms/14013461
14013511,60,Stockbridge,3,1,2,2,NA,0,https://www.airbnb.com/rooms/14013511
14014156,80,Tollcross,2,1,1,1,80,1,https://www.airbnb.com/rooms/14014156
14019208,69,West End,3,1,2,2,96,93,https://www.airbnb.com/rooms/14019208
14020660,45,Leith,2,2,1,1,97,226,https://www.airbnb.com/rooms/14020660
14022231,70,Old Town,4,1,1,2,99,232,https://www.airbnb.com/rooms/14022231
14022618,100,NA,6,1,2,4,93,33,https://www.airbnb.com/rooms/14022618
14022914,400,Leith,4,1,1,2,89,23,https://www.airbnb.com/rooms/14022914
14023580,249,Leith,7,2.5,3,3,67,4,https://www.airbnb.com/rooms/14023580
14024054,30,Leith,2,1,1,1,99,298,https://www.airbnb.com/rooms/14024054
14027956,40,Leith,4,1,2,2,85,212,https://www.airbnb.com/rooms/14027956
14028474,85,Morningside,3,1,0,2,100,2,https://www.airbnb.com/rooms/14028474
14031697,77,Leith,2,1,1,1,99,94,https://www.airbnb.com/rooms/14031697
14031707,195,Leith,6,1,2,2,98,11,https://www.airbnb.com/rooms/14031707
14033899,60,NA,4,1,1,2,84,9,https://www.airbnb.com/rooms/14033899
14035149,250,Stockbridge,4,1,2,2,97,38,https://www.airbnb.com/rooms/14035149
14036416,100,Old Town,6,1,3,3,97,51,https://www.airbnb.com/rooms/14036416
14037427,70,Old Town,2,1,1,1,97,221,https://www.airbnb.com/rooms/14037427
14038402,80,Haymarket,4,1,1,1,95,88,https://www.airbnb.com/rooms/14038402
14038590,65,Marchmont,2,0.5,1,1,96,102,https://www.airbnb.com/rooms/14038590
14041276,119,West End,4,1,2,2,99,20,https://www.airbnb.com/rooms/14041276
14041427,80,NA,4,2,2,2,83,7,https://www.airbnb.com/rooms/14041427
14045165,87,Old Town,3,2,2,2,97,182,https://www.airbnb.com/rooms/14045165
14047628,300,Leith,6,1,2,3,97,7,https://www.airbnb.com/rooms/14047628
14047742,45,Leith,3,1,2,2,99,14,https://www.airbnb.com/rooms/14047742
14047878,NA,West End,16,2.5,5,16,99,15,https://www.airbnb.com/rooms/14047878
14047902,NA,New Town,16,3,4,16,100,1,https://www.airbnb.com/rooms/14047902
14048340,95,New Town,2,1,1,1,98,24,https://www.airbnb.com/rooms/14048340
14050891,48,Marchmont,2,1,1,2,100,10,https://www.airbnb.com/rooms/14050891
14052076,185,NA,5,1,2,2,NA,0,https://www.airbnb.com/rooms/14052076
14052137,105,Old Town,4,1,1,1,96,5,https://www.airbnb.com/rooms/14052137
14052246,48,Leith,2,1,1,1,98,72,https://www.airbnb.com/rooms/14052246
14052340,80,Newington,2,1,1,1,100,6,https://www.airbnb.com/rooms/14052340
14052845,100,Newington,2,1,1,1,95,8,https://www.airbnb.com/rooms/14052845
14053664,110,NA,2,1,1,1,95,4,https://www.airbnb.com/rooms/14053664
14054037,60,West End,2,1,1,1,99,92,https://www.airbnb.com/rooms/14054037
14054962,160,Newington,4,1,2,3,99,140,https://www.airbnb.com/rooms/14054962
14057087,50,Leith,1,1,1,1,100,3,https://www.airbnb.com/rooms/14057087
14060553,22,NA,1,1,2,1,100,2,https://www.airbnb.com/rooms/14060553
14060971,43,Old Town,2,1,1,1,92,149,https://www.airbnb.com/rooms/14060971
14064595,45,Leith,2,1,1,1,98,109,https://www.airbnb.com/rooms/14064595
14064741,42,NA,1,2.5,1,1,100,2,https://www.airbnb.com/rooms/14064741
14065594,35,NA,2,1,1,1,100,2,https://www.airbnb.com/rooms/14065594
14066156,23,Southside,3,1.5,2,2,97,15,https://www.airbnb.com/rooms/14066156
14066887,75,Southside,4,1,2,3,94,11,https://www.airbnb.com/rooms/14066887
14068301,110,New Town,6,1,2,3,99,20,https://www.airbnb.com/rooms/14068301
14069935,62,Leith,2,2.5,1,1,98,13,https://www.airbnb.com/rooms/14069935
14071609,41,Haymarket,2,0.5,1,1,98,10,https://www.airbnb.com/rooms/14071609
14072333,65,Old Town,4,1,1,2,98,114,https://www.airbnb.com/rooms/14072333
14072488,150,Marchmont,6,1,3,3,97,14,https://www.airbnb.com/rooms/14072488
14072569,65,West End,2,1,1,1,99,43,https://www.airbnb.com/rooms/14072569
14072842,30,Leith,2,1,1,2,94,162,https://www.airbnb.com/rooms/14072842
14072941,50,NA,2,1,1,1,98,11,https://www.airbnb.com/rooms/14072941
14073974,262,West End,6,2,3,3,100,14,https://www.airbnb.com/rooms/14073974
14075694,40,Haymarket,1,1,1,1,NA,2,https://www.airbnb.com/rooms/14075694
14076520,41,Stockbridge,2,1,1,1,98,160,https://www.airbnb.com/rooms/14076520
14078922,99,NA,4,1,2,3,97,193,https://www.airbnb.com/rooms/14078922
14080537,24,Morningside,2,1,1,1,100,4,https://www.airbnb.com/rooms/14080537
14082189,130,NA,4,2,2,2,98,18,https://www.airbnb.com/rooms/14082189
14082746,80,Leith,5,1,2,3,93,111,https://www.airbnb.com/rooms/14082746
14084737,29,Leith,2,1,1,2,95,171,https://www.airbnb.com/rooms/14084737
14085002,100,Old Town,4,1,1,2,97,204,https://www.airbnb.com/rooms/14085002
14085219,NA,West End,2,1,0,1,80,1,https://www.airbnb.com/rooms/14085219
14085564,NA,West End,2,1,0,1,70,2,https://www.airbnb.com/rooms/14085564
14089151,250,Newington,8,2,4,5,100,93,https://www.airbnb.com/rooms/14089151
14090233,38,Leith,2,1,1,1,97,48,https://www.airbnb.com/rooms/14090233
14090642,35,Leith,1,1,1,1,100,4,https://www.airbnb.com/rooms/14090642
14091010,65,Southside,2,1,1,1,100,8,https://www.airbnb.com/rooms/14091010
14092684,75,New Town,2,1.5,1,1,97,133,https://www.airbnb.com/rooms/14092684
14092888,50,Haymarket,2,1,1,1,93,52,https://www.airbnb.com/rooms/14092888
14093024,26,NA,2,1,1,1,94,56,https://www.airbnb.com/rooms/14093024
14096912,29,Southside,2,1,1,1,93,98,https://www.airbnb.com/rooms/14096912
14097818,NA,West End,2,1,0,1,80,1,https://www.airbnb.com/rooms/14097818
14097873,110,Leith,4,1,2,2,NA,0,https://www.airbnb.com/rooms/14097873
14098571,250,New Town,4,1.5,2,2,92,12,https://www.airbnb.com/rooms/14098571
14099678,169,Leith,5,2,3,4,93,3,https://www.airbnb.com/rooms/14099678
14100102,40,Newington,2,1,1,1,97,64,https://www.airbnb.com/rooms/14100102
14101240,50,NA,2,1,1,1,100,4,https://www.airbnb.com/rooms/14101240
14101554,40,NA,2,1,1,1,99,114,https://www.airbnb.com/rooms/14101554
14104938,55,Southside,2,1.5,1,1,95,54,https://www.airbnb.com/rooms/14104938
14105664,75,Haymarket,2,1,1,1,99,17,https://www.airbnb.com/rooms/14105664
14106336,99,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/14106336
14106653,74,Leith,4,1,2,2,NA,1,https://www.airbnb.com/rooms/14106653
14107593,75,Cannonmills,5,2,2,2,96,21,https://www.airbnb.com/rooms/14107593
14108279,76,Leith,4,1,2,4,100,1,https://www.airbnb.com/rooms/14108279
14108310,60,NA,4,2,2,2,99,18,https://www.airbnb.com/rooms/14108310
14108447,160,Leith,4,2,2,3,98,62,https://www.airbnb.com/rooms/14108447
14109264,51,Marchmont,2,1,1,1,91,17,https://www.airbnb.com/rooms/14109264
14112961,40,NA,2,1,1,1,100,53,https://www.airbnb.com/rooms/14112961
14113169,98,New Town,2,1.5,1,1,100,7,https://www.airbnb.com/rooms/14113169
14113804,75,NA,4,1,0,2,100,8,https://www.airbnb.com/rooms/14113804
14114734,41,NA,2,1,1,1,96,18,https://www.airbnb.com/rooms/14114734
14115079,50,NA,2,1,1,1,99,40,https://www.airbnb.com/rooms/14115079
14121236,80,Leith,2,1,1,1,99,14,https://www.airbnb.com/rooms/14121236
14123290,100,Marchmont,2,1,1,1,97,27,https://www.airbnb.com/rooms/14123290
14124634,70,Leith,2,1,1,2,97,7,https://www.airbnb.com/rooms/14124634
14128846,75,Leith,4,1,1,1,96,48,https://www.airbnb.com/rooms/14128846
14129221,138,Leith,4,2,2,3,96,68,https://www.airbnb.com/rooms/14129221
14130274,45,Haymarket,2,1,1,1,91,53,https://www.airbnb.com/rooms/14130274
14131198,NA,West End,2,1,0,1,80,1,https://www.airbnb.com/rooms/14131198
14135236,70,Tollcross,2,2,1,1,99,121,https://www.airbnb.com/rooms/14135236
