Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Finland,FIN,1821,NA,NA,1186000
Finland,FIN,1822,NA,NA,1202000
Finland,FIN,1823,NA,NA,1219000
Finland,FIN,1824,NA,NA,1235000
Finland,FIN,1825,NA,NA,1252000
Finland,FIN,1826,NA,NA,1268000
Finland,FIN,1827,NA,NA,1310000
Finland,FIN,1828,NA,NA,1326000
Finland,FIN,1829,NA,NA,1343000
Finland,FIN,1830,NA,NA,1364000
Finland,FIN,1831,NA,NA,1374000
Finland,FIN,1832,NA,NA,1378000
Finland,FIN,1833,NA,NA,1383000
Finland,FIN,1834,NA,NA,1387000
Finland,FIN,1835,NA,NA,1391000
Finland,FIN,1836,NA,NA,1399000
Finland,FIN,1837,NA,NA,1409000
Finland,FIN,1838,NA,NA,1420000
Finland,FIN,1839,NA,NA,1430000
Finland,FIN,1840,NA,NA,1441000
Finland,FIN,1841,NA,NA,1456000
Finland,FIN,1842,NA,NA,1476000
Finland,FIN,1843,NA,NA,1495000
Finland,FIN,1844,NA,NA,1516000
Finland,FIN,1845,NA,NA,1536000
Finland,FIN,1846,NA,NA,1555000
Finland,FIN,1847,NA,NA,1573000
Finland,FIN,1848,NA,NA,1591000
Finland,FIN,1849,NA,NA,1610000
Finland,FIN,1850,NA,NA,1628000
Finland,FIN,1851,NA,NA,1642000
Finland,FIN,1852,NA,NA,1652000
Finland,FIN,1853,NA,NA,1663000
Finland,FIN,1854,NA,NA,1673000
Finland,FIN,1855,NA,NA,1683000
Finland,FIN,1856,NA,NA,1692000
Finland,FIN,1857,NA,NA,1703000
Finland,FIN,1858,NA,NA,1715000
Finland,FIN,1859,NA,NA,1726000
Finland,FIN,1860,NA,NA,1738000
Finland,FIN,1861,NA,NA,1754000
Finland,FIN,1862,NA,NA,1774000
Finland,FIN,1863,NA,NA,1794000
Finland,FIN,1864,NA,NA,1813000
Finland,FIN,1865,NA,NA,1833000
Finland,FIN,1866,NA,NA,1840000
Finland,FIN,1867,NA,NA,1831000
Finland,FIN,1868,NA,NA,1776000
Finland,FIN,1869,NA,NA,1734000
Finland,FIN,1870,NA,NA,1754000
Finland,FIN,1871,NA,NA,1786000
Finland,FIN,1872,NA,NA,1819000
Finland,FIN,1873,NA,NA,1847000
Finland,FIN,1874,NA,NA,1873000
Finland,FIN,1875,NA,NA,1899000
Finland,FIN,1876,NA,NA,1928000
Finland,FIN,1877,NA,NA,1957000
Finland,FIN,1878,NA,NA,1983000
Finland,FIN,1879,NA,NA,2014000
Finland,FIN,1880,NA,NA,2047000
Finland,FIN,1881,NA,NA,2072000
Finland,FIN,1882,NA,NA,2098000
Finland,FIN,1883,NA,NA,2130000
Finland,FIN,1884,NA,NA,2164000
Finland,FIN,1885,NA,NA,2195000
Finland,FIN,1886,NA,NA,2224000
Finland,FIN,1887,NA,NA,2259000
Finland,FIN,1888,NA,NA,2296000
Finland,FIN,1889,NA,NA,2331000
Finland,FIN,1890,NA,NA,2364000
Finland,FIN,1891,NA,NA,2394000
Finland,FIN,1892,NA,NA,2451000
Finland,FIN,1893,NA,NA,2430000
Finland,FIN,1894,NA,NA,2511000
Finland,FIN,1895,NA,NA,2483000
Finland,FIN,1896,NA,NA,2515000
Finland,FIN,1897,NA,NA,2549000
Finland,FIN,1898,NA,NA,2589000
Finland,FIN,1899,NA,NA,2624000
Finland,FIN,1900,NA,NA,2646000
Finland,FIN,1901,NA,NA,2667000
Finland,FIN,1902,NA,NA,2686000
Finland,FIN,1903,NA,NA,2706000
Finland,FIN,1904,NA,NA,2735000
Finland,FIN,1905,NA,NA,2762000
Finland,FIN,1906,NA,NA,2788000
Finland,FIN,1907,NA,NA,2821000
Finland,FIN,1908,NA,NA,2861000
Finland,FIN,1909,NA,NA,2899000
Finland,FIN,1910,NA,NA,2929000
Finland,FIN,1911,NA,NA,2962000
Finland,FIN,1912,NA,NA,2998000
Finland,FIN,1913,NA,NA,3027000
Finland,FIN,1914,NA,NA,3053000
Finland,FIN,1915,NA,NA,3083000
Finland,FIN,1916,NA,NA,3105000
Finland,FIN,1917,NA,NA,3124000
Finland,FIN,1918,NA,NA,3125000
Finland,FIN,1919,NA,NA,3117000
Finland,FIN,1920,NA,NA,3133000
Finland,FIN,1921,NA,NA,3170000
Finland,FIN,1922,NA,NA,3210000
Finland,FIN,1923,NA,NA,3243000
Finland,FIN,1924,NA,NA,3272000
Finland,FIN,1925,NA,NA,3304000
Finland,FIN,1926,NA,NA,3339000
Finland,FIN,1927,NA,NA,3368000
Finland,FIN,1928,NA,NA,3396000
Finland,FIN,1929,NA,NA,3424000
Finland,FIN,1930,NA,NA,3449000
Finland,FIN,1931,NA,NA,3476000
Finland,FIN,1932,NA,NA,3503000
Finland,FIN,1933,NA,NA,3526000
Finland,FIN,1934,NA,NA,3549000
Finland,FIN,1935,NA,NA,3576000
Finland,FIN,1936,NA,NA,3601000
Finland,FIN,1937,NA,NA,3626000
Finland,FIN,1938,NA,NA,3656000
Finland,FIN,1939,NA,NA,3686000
Finland,FIN,1940,NA,NA,3698000
Finland,FIN,1941,NA,NA,3702000
Finland,FIN,1942,NA,NA,3708000
Finland,FIN,1943,NA,NA,3721000
Finland,FIN,1944,NA,NA,3735000
Finland,FIN,1945,NA,NA,3758000
Finland,FIN,1946,NA,NA,3806000
Finland,FIN,1947,NA,NA,3859000
Finland,FIN,1948,NA,NA,3912000
Finland,FIN,1949,NA,NA,3963000
Finland,FIN,1950,NA,NA,4009003
Finland,FIN,1951,NA,NA,4049971
Finland,FIN,1952,NA,NA,4095096
Finland,FIN,1953,NA,NA,4142102
Finland,FIN,1954,NA,NA,4189185
Finland,FIN,1955,NA,NA,4235002
Finland,FIN,1956,NA,NA,4278702
Finland,FIN,1957,NA,NA,4319898
Finland,FIN,1958,NA,NA,4358612
Finland,FIN,1959,NA,NA,4395188
Finland,FIN,1960,NA,NA,4430001
Finland,FIN,1961,NA,NA,4463165
Finland,FIN,1962,NA,NA,4494265
Finland,FIN,1963,NA,NA,4522251
Finland,FIN,1964,NA,NA,4545748
Finland,FIN,1965,NA,NA,4564002
Finland,FIN,1966,NA,NA,4576277
Finland,FIN,1967,NA,NA,4583461
Finland,FIN,1968,NA,NA,4588404
Finland,FIN,1969,NA,NA,4595003
Finland,FIN,1970,NA,NA,4605998
Finland,FIN,1971,NA,NA,4622759
Finland,FIN,1972,NA,NA,4644371
Finland,FIN,1973,NA,NA,4668510
Finland,FIN,1974,NA,NA,4691674
Finland,FIN,1975,NA,NA,4711432
Finland,FIN,1976,NA,NA,4726845
Finland,FIN,1977,NA,NA,4739016
Finland,FIN,1978,NA,NA,4750001
Finland,FIN,1979,NA,NA,4762803
Finland,FIN,1980,NA,NA,4779488
Finland,FIN,1981,NA,NA,4800928
Finland,FIN,1982,NA,NA,4826163
Finland,FIN,1983,NA,NA,4853221
Finland,FIN,1984,NA,NA,4879235
Finland,FIN,1985,NA,NA,4902206
Finland,FIN,1986,NA,NA,4921232
Finland,FIN,1987,NA,NA,4937130
Finland,FIN,1988,NA,NA,4951685
Finland,FIN,1989,NA,NA,4967527
Finland,FIN,1990,NA,NA,4986441
Finland,FIN,1991,NA,NA,5009160
Finland,FIN,1992,NA,NA,5034766
Finland,FIN,1993,NA,NA,5061394
Finland,FIN,1994,NA,NA,5086368
Finland,FIN,1995,NA,NA,5107802
Finland,FIN,1996,NA,NA,5125177
Finland,FIN,1997,NA,NA,5139257
Finland,FIN,1998,NA,NA,5151024
Finland,FIN,1999,NA,NA,5161995
Finland,FIN,2000,NA,NA,5173370
Finland,FIN,2001,NA,NA,5185180
Finland,FIN,2002,NA,NA,5197305
Finland,FIN,2003,NA,NA,5210595
Finland,FIN,2004,NA,NA,5226067
Finland,FIN,2005,NA,NA,5244342
Finland,FIN,2006,NA,NA,5265936
Finland,FIN,2007,NA,NA,5290431
Finland,FIN,2008,NA,NA,5316334
Finland,FIN,2009,NA,NA,5341546
Finland,FIN,2010,4985,2927674,5364546
Finland,FIN,2011,NA,NA,5384770
Finland,FIN,2012,NA,NA,5402627
Finland,FIN,2013,NA,NA,5418763
France,FRA,1700,NA,NA,21471000
France,FRA,1800,NA,NA,29355111
France,FRA,1820,NA,NA,31250000
France,FRA,1821,NA,NA,31460000
France,FRA,1822,NA,NA,31685000
France,FRA,1823,NA,NA,31905000
France,FRA,1824,NA,NA,32127000
France,FRA,1825,NA,NA,32350000
France,FRA,1826,NA,NA,32538000
France,FRA,1827,NA,NA,32727000
France,FRA,1828,NA,NA,32917000
France,FRA,1829,NA,NA,33108000
France,FRA,1830,NA,NA,33300000
France,FRA,1831,NA,NA,33439000
France,FRA,1832,NA,NA,33598000
France,FRA,1833,NA,NA,33718000
France,FRA,1834,NA,NA,33859000
France,FRA,1835,NA,NA,34000000
France,FRA,1836,NA,NA,34178000
France,FRA,1837,NA,NA,34357000
France,FRA,1838,NA,NA,34537000
France,FRA,1839,NA,NA,34718000
France,FRA,1840,NA,NA,34900000
France,FRA,1841,NA,NA,35059000
France,FRA,1842,NA,NA,35218000
France,FRA,1843,NA,NA,35378000
France,FRA,1844,NA,NA,35539000
France,FRA,1845,NA,NA,35700000
France,FRA,1846,NA,NA,35829000
France,FRA,1847,NA,NA,35959000
France,FRA,1848,NA,NA,36089000
France,FRA,1849,NA,NA,36219000
France,FRA,1850,NA,NA,36350000
France,FRA,1851,NA,NA,36479000
France,FRA,1852,NA,NA,36609000
France,FRA,1853,NA,NA,36739000
France,FRA,1854,NA,NA,36869000
France,FRA,1855,NA,NA,37000000
France,FRA,1856,NA,NA,37060000
France,FRA,1857,NA,NA,37120000
France,FRA,1858,NA,NA,37180000
France,FRA,1859,NA,NA,37240000
France,FRA,1860,NA,NA,37300000
France,FRA,1861,NA,NA,37390000
France,FRA,1862,NA,NA,37520000
France,FRA,1863,NA,NA,37710000
France,FRA,1864,NA,NA,37860000
France,FRA,1865,NA,NA,38020000
France,FRA,1866,NA,NA,38080000
France,FRA,1867,NA,NA,38230000
France,FRA,1868,NA,NA,38330000
France,FRA,1869,NA,NA,38890000
France,FRA,1870,NA,NA,38440000
France,FRA,1871,NA,NA,37731000
France,FRA,1872,NA,NA,37679000
France,FRA,1873,NA,NA,37887000
France,FRA,1874,NA,NA,38044000
France,FRA,1875,NA,NA,38221000
France,FRA,1876,NA,NA,38398000
France,FRA,1877,NA,NA,38576000
France,FRA,1878,NA,NA,38763000
France,FRA,1879,NA,NA,38909000
France,FRA,1880,NA,NA,39045000
France,FRA,1881,NA,NA,39191000
France,FRA,1882,NA,NA,39337000
France,FRA,1883,NA,NA,39472000
France,FRA,1884,NA,NA,39629000
France,FRA,1885,NA,NA,39733000
France,FRA,1886,NA,NA,39858000
France,FRA,1887,NA,NA,39889000
France,FRA,1888,NA,NA,39920000
France,FRA,1889,NA,NA,40004000
France,FRA,1890,NA,NA,40014000
France,FRA,1891,NA,NA,39983000
France,FRA,1892,NA,NA,39993000
France,FRA,1893,NA,NA,40014000
France,FRA,1894,NA,NA,40056000
France,FRA,1895,NA,NA,40098000
France,FRA,1896,NA,NA,40192000
France,FRA,1897,NA,NA,40348000
France,FRA,1898,NA,NA,40473000
France,FRA,1899,NA,NA,40546000
France,FRA,1900,NA,NA,40598000
France,FRA,1901,NA,NA,40640000
France,FRA,1902,NA,NA,40713000
France,FRA,1903,NA,NA,40786000
France,FRA,1904,NA,NA,40859000
France,FRA,1905,NA,NA,40890000
France,FRA,1906,NA,NA,40942000
France,FRA,1907,NA,NA,40942000
France,FRA,1908,NA,NA,41046000
France,FRA,1909,NA,NA,41109000
France,FRA,1910,NA,NA,41224000
France,FRA,1911,NA,NA,41307000
France,FRA,1912,NA,NA,41359000
France,FRA,1913,NA,NA,41463000
France,FRA,1914,NA,NA,41476000
France,FRA,1915,NA,NA,40481000
France,FRA,1916,NA,NA,39884000
France,FRA,1917,NA,NA,39288000
France,FRA,1918,NA,NA,38542000
France,FRA,1919,NA,NA,38700000
France,FRA,1920,NA,NA,39000000
France,FRA,1921,NA,NA,39240000
France,FRA,1922,NA,NA,39420000
France,FRA,1923,NA,NA,39880000
France,FRA,1924,NA,NA,40310000
France,FRA,1925,NA,NA,40610000
France,FRA,1926,NA,NA,40870000
France,FRA,1927,NA,NA,40940000
France,FRA,1928,NA,NA,41050000
France,FRA,1929,NA,NA,41230000
France,FRA,1930,NA,NA,41610000
France,FRA,1931,NA,NA,41860000
France,FRA,1932,NA,NA,41860000
France,FRA,1933,NA,NA,41890000
France,FRA,1934,NA,NA,41950000
France,FRA,1935,NA,NA,41940000
France,FRA,1936,NA,NA,41910000
France,FRA,1937,NA,NA,41930000
France,FRA,1938,NA,NA,41960000
France,FRA,1939,NA,NA,41900000
France,FRA,1940,NA,NA,41000000
France,FRA,1941,NA,NA,39600000
France,FRA,1942,NA,NA,39400000
France,FRA,1943,NA,NA,39000000
France,FRA,1944,NA,NA,38900000
France,FRA,1945,NA,NA,39700000
France,FRA,1946,NA,NA,40290000
France,FRA,1947,NA,NA,40680000
France,FRA,1948,NA,NA,41110000
France,FRA,1949,NA,NA,41480000
France,FRA,1950,NA,NA,41831805
France,FRA,1951,NA,NA,42037803
France,FRA,1952,NA,NA,42328940
France,FRA,1953,NA,NA,42672812
France,FRA,1954,NA,NA,43045963
France,FRA,1955,NA,NA,43433879
France,FRA,1956,NA,NA,43831475
France,FRA,1957,NA,NA,44242612
France,FRA,1958,NA,NA,44678632
France,FRA,1959,NA,NA,45155921
France,FRA,1960,NA,NA,45688594
France,FRA,1961,NA,NA,46280695
France,FRA,1962,NA,NA,46919371
France,FRA,1963,NA,NA,47571948
France,FRA,1964,NA,NA,48194218
France,FRA,1965,NA,NA,48754817
France,FRA,1966,NA,NA,49238715
France,FRA,1967,NA,NA,49655097
France,FRA,1968,NA,NA,50026522
France,FRA,1969,NA,NA,50387730
France,FRA,1970,NA,NA,50763212
France,FRA,1971,NA,NA,51161640
France,FRA,1972,NA,NA,51572812
France,FRA,1973,NA,NA,51980081
France,FRA,1974,NA,NA,52358648
France,FRA,1975,NA,NA,52691826
France,FRA,1976,NA,NA,52974009
France,FRA,1977,NA,NA,53214788
France,FRA,1978,NA,NA,53431051
France,FRA,1979,NA,NA,53646954
France,FRA,1980,NA,NA,53880143
France,FRA,1981,NA,NA,54135673
France,FRA,1982,NA,NA,54408866
France,FRA,1983,NA,NA,54695692
France,FRA,1984,NA,NA,54988578
France,FRA,1985,NA,NA,55281465
France,FRA,1986,NA,NA,55575215
France,FRA,1987,NA,NA,55870924
France,FRA,1988,NA,NA,56162822
France,FRA,1989,NA,NA,56443567
France,FRA,1990,NA,NA,56708260
France,FRA,1991,NA,NA,56956057
France,FRA,1992,NA,NA,57189616
France,FRA,1993,NA,NA,57412239
France,FRA,1994,NA,NA,57628904
France,FRA,1995,NA,NA,57844501
France,FRA,1996,NA,NA,58057570
France,FRA,1997,NA,NA,58270419
France,FRA,1998,NA,NA,58496138
France,FRA,1999,NA,NA,58751572
France,FRA,2000,NA,NA,59047795
France,FRA,2001,NA,NA,59390720
France,FRA,2002,NA,NA,59774531
France,FRA,2003,NA,NA,60183884
France,FRA,2004,NA,NA,60596691
France,FRA,2005,NA,NA,60996506
France,FRA,2006,NA,NA,61378065
France,FRA,2007,NA,NA,61744596
France,FRA,2008,NA,NA,62098413
France,FRA,2009,NA,NA,62444770
France,FRA,2010,24109,17287280,62787427
France,FRA,2011,NA,NA,63125894
France,FRA,2012,NA,NA,63457777
France,FRA,2013,NA,NA,63782963
French Guiana,GUF,1800,NA,NA,9899
French Guiana,GUF,1820,NA,NA,9899
French Guiana,GUF,1950,NA,NA,25479
French Guiana,GUF,1951,NA,NA,26225
French Guiana,GUF,1952,NA,NA,26867
French Guiana,GUF,1953,NA,NA,27444
French Guiana,GUF,1954,NA,NA,27994
French Guiana,GUF,1955,NA,NA,28547
French Guiana,GUF,1956,NA,NA,29136
French Guiana,GUF,1957,NA,NA,29790
French Guiana,GUF,1958,NA,NA,30534
French Guiana,GUF,1959,NA,NA,31391
French Guiana,GUF,1960,NA,NA,32377
French Guiana,GUF,1961,NA,NA,33505
French Guiana,GUF,1962,NA,NA,34775
French Guiana,GUF,1963,NA,NA,36182
French Guiana,GUF,1964,NA,NA,37711
French Guiana,GUF,1965,NA,NA,39347
French Guiana,GUF,1966,NA,NA,41100
French Guiana,GUF,1967,NA,NA,42960
French Guiana,GUF,1968,NA,NA,44870
French Guiana,GUF,1969,NA,NA,46754
French Guiana,GUF,1970,NA,NA,48561
French Guiana,GUF,1971,NA,NA,50282
French Guiana,GUF,1972,NA,NA,51945
French Guiana,GUF,1973,NA,NA,53580
French Guiana,GUF,1974,NA,NA,55233
French Guiana,GUF,1975,NA,NA,56949
French Guiana,GUF,1976,NA,NA,58740
French Guiana,GUF,1977,NA,NA,60634
French Guiana,GUF,1978,NA,NA,62711
French Guiana,GUF,1979,NA,NA,65073
French Guiana,GUF,1980,NA,NA,67799
French Guiana,GUF,1981,NA,NA,70882
French Guiana,GUF,1982,NA,NA,74316
French Guiana,GUF,1983,NA,NA,78174
French Guiana,GUF,1984,NA,NA,82548
French Guiana,GUF,1985,NA,NA,87473
French Guiana,GUF,1986,NA,NA,93019
French Guiana,GUF,1987,NA,NA,99097
French Guiana,GUF,1988,NA,NA,105392
French Guiana,GUF,1989,NA,NA,111472
French Guiana,GUF,1990,NA,NA,117038
French Guiana,GUF,1991,NA,NA,121979
French Guiana,GUF,1992,NA,NA,126405
French Guiana,GUF,1993,NA,NA,130513
French Guiana,GUF,1994,NA,NA,134605
French Guiana,GUF,1995,NA,NA,138916
French Guiana,GUF,1996,NA,NA,143449
French Guiana,GUF,1997,NA,NA,148169
French Guiana,GUF,1998,NA,NA,153227
French Guiana,GUF,1999,NA,NA,158797
French Guiana,GUF,2000,NA,NA,164983
French Guiana,GUF,2001,NA,NA,171889
French Guiana,GUF,2002,NA,NA,179424
French Guiana,GUF,2003,NA,NA,187247
French Guiana,GUF,2004,NA,NA,194882
French Guiana,GUF,2005,NA,NA,201993
French Guiana,GUF,2006,NA,NA,208451
French Guiana,GUF,2007,NA,NA,214366
French Guiana,GUF,2008,NA,NA,219931
French Guiana,GUF,2009,NA,NA,225451
French Guiana,GUF,2010,2360,167631,231151
French Guiana,GUF,2011,NA,NA,237080
French Guiana,GUF,2012,NA,NA,243172
French Guiana,GUF,2013,NA,NA,249408
French Polynesia,PYF,1700,NA,NA,56845
French Polynesia,PYF,1800,NA,NA,62530
French Polynesia,PYF,1843,NA,NA,66000
French Polynesia,PYF,1850,NA,NA,62000
French Polynesia,PYF,1900,NA,NA,30000
French Polynesia,PYF,1926,NA,NA,36000
French Polynesia,PYF,1931,NA,NA,40000
French Polynesia,PYF,1936,NA,NA,44000
French Polynesia,PYF,1946,NA,NA,55000
French Polynesia,PYF,1950,NA,NA,60696
French Polynesia,PYF,1951,NA,NA,62583
French Polynesia,PYF,1952,NA,NA,64335
French Polynesia,PYF,1953,NA,NA,66019
French Polynesia,PYF,1954,NA,NA,67690
French Polynesia,PYF,1955,NA,NA,69394
French Polynesia,PYF,1956,NA,NA,71167
French Polynesia,PYF,1957,NA,NA,73034
French Polynesia,PYF,1958,NA,NA,75011
French Polynesia,PYF,1959,NA,NA,77110
French Polynesia,PYF,1960,NA,NA,79335
French Polynesia,PYF,1961,NA,NA,81695
French Polynesia,PYF,1962,NA,NA,84206
French Polynesia,PYF,1963,NA,NA,86887
French Polynesia,PYF,1964,NA,NA,89768
French Polynesia,PYF,1965,NA,NA,92859
French Polynesia,PYF,1966,NA,NA,96177
French Polynesia,PYF,1967,NA,NA,99708
French Polynesia,PYF,1968,NA,NA,103387
French Polynesia,PYF,1969,NA,NA,107129
French Polynesia,PYF,1970,NA,NA,110872
French Polynesia,PYF,1971,NA,NA,114591
French Polynesia,PYF,1972,NA,NA,118303
French Polynesia,PYF,1973,NA,NA,122041
French Polynesia,PYF,1974,NA,NA,125862
French Polynesia,PYF,1975,NA,NA,129803
French Polynesia,PYF,1976,NA,NA,133865
French Polynesia,PYF,1977,NA,NA,138027
French Polynesia,PYF,1978,NA,NA,142290
French Polynesia,PYF,1979,NA,NA,146651
French Polynesia,PYF,1980,NA,NA,151098
French Polynesia,PYF,1981,NA,NA,155637
French Polynesia,PYF,1982,NA,NA,160251
French Polynesia,PYF,1983,NA,NA,164893
French Polynesia,PYF,1984,NA,NA,169500
French Polynesia,PYF,1985,NA,NA,174024
French Polynesia,PYF,1986,NA,NA,178450
French Polynesia,PYF,1987,NA,NA,182788
French Polynesia,PYF,1988,NA,NA,187044
French Polynesia,PYF,1989,NA,NA,191237
French Polynesia,PYF,1990,NA,NA,195383
French Polynesia,PYF,1991,NA,NA,199464
French Polynesia,PYF,1992,NA,NA,203481
French Polynesia,PYF,1993,NA,NA,207494
French Polynesia,PYF,1994,NA,NA,211583
French Polynesia,PYF,1995,NA,NA,215798
French Polynesia,PYF,1996,NA,NA,220172
French Polynesia,PYF,1997,NA,NA,224667
French Polynesia,PYF,1998,NA,NA,229171
French Polynesia,PYF,1999,NA,NA,233532
French Polynesia,PYF,2000,NA,NA,237638
French Polynesia,PYF,2001,NA,NA,241448
French Polynesia,PYF,2002,NA,NA,245000
French Polynesia,PYF,2003,NA,NA,248357
French Polynesia,PYF,2004,NA,NA,251622
French Polynesia,PYF,2005,NA,NA,254870
French Polynesia,PYF,2006,NA,NA,258119
French Polynesia,PYF,2007,NA,NA,261345
French Polynesia,PYF,2008,NA,NA,264541
French Polynesia,PYF,2009,NA,NA,267685
French Polynesia,PYF,2010,1286,270618,270764
French Polynesia,PYF,2011,NA,NA,273777
French Polynesia,PYF,2012,NA,NA,276731
French Polynesia,PYF,2013,NA,NA,279632
Gabon,GAB,1800,NA,NA,158227
Gabon,GAB,1820,NA,NA,158227
Gabon,GAB,1950,NA,NA,469000
Gabon,GAB,1951,NA,NA,469553
Gabon,GAB,1952,NA,NA,470676
Gabon,GAB,1953,NA,NA,472159
Gabon,GAB,1954,NA,NA,473845
Gabon,GAB,1955,NA,NA,475629
Gabon,GAB,1956,NA,NA,477456
Gabon,GAB,1957,NA,NA,479323
Gabon,GAB,1958,NA,NA,481271
Gabon,GAB,1959,NA,NA,483379
Gabon,GAB,1960,NA,NA,485732
Gabon,GAB,1961,NA,NA,488394
Gabon,GAB,1962,NA,NA,491385
Gabon,GAB,1963,NA,NA,494663
Gabon,GAB,1964,NA,NA,498162
Gabon,GAB,1965,NA,NA,501880
Gabon,GAB,1966,NA,NA,505765
Gabon,GAB,1967,NA,NA,509973
Gabon,GAB,1968,NA,NA,514963
Gabon,GAB,1969,NA,NA,521339
Gabon,GAB,1970,NA,NA,529526
Gabon,GAB,1971,NA,NA,539728
Gabon,GAB,1972,NA,NA,551811
Gabon,GAB,1973,NA,NA,565441
Gabon,GAB,1974,NA,NA,580101
Gabon,GAB,1975,NA,NA,595417
Gabon,GAB,1976,NA,NA,611293
Gabon,GAB,1977,NA,NA,627846
Gabon,GAB,1978,NA,NA,645160
Gabon,GAB,1979,NA,NA,663387
Gabon,GAB,1980,NA,NA,682641
Gabon,GAB,1981,NA,NA,702923
Gabon,GAB,1982,NA,NA,724185
Gabon,GAB,1983,NA,NA,746424
Gabon,GAB,1984,NA,NA,769635
Gabon,GAB,1985,NA,NA,793810
Gabon,GAB,1986,NA,NA,818863
Gabon,GAB,1987,NA,NA,844775
Gabon,GAB,1988,NA,NA,871675
Gabon,GAB,1989,NA,NA,899739
Gabon,GAB,1990,NA,NA,929044
Gabon,GAB,1991,NA,NA,959631
Gabon,GAB,1992,NA,NA,991289
Gabon,GAB,1993,NA,NA,1023531
Gabon,GAB,1994,NA,NA,1055707
Gabon,GAB,1995,NA,NA,1087327
Gabon,GAB,1996,NA,NA,1118215
Gabon,GAB,1997,NA,NA,1148416
Gabon,GAB,1998,NA,NA,1177936
Gabon,GAB,1999,NA,NA,1206862
Gabon,GAB,2000,NA,NA,1235274
Gabon,GAB,2001,NA,NA,1263165
Gabon,GAB,2002,NA,NA,1290532
Gabon,GAB,2003,NA,NA,1317484
Gabon,GAB,2004,NA,NA,1344171
Gabon,GAB,2005,NA,NA,1370729
Gabon,GAB,2006,NA,NA,1397192
Gabon,GAB,2007,NA,NA,1423637
Gabon,GAB,2008,NA,NA,1450310
Gabon,GAB,2009,NA,NA,1477514
Gabon,GAB,2010,6087,862328,1505463
Gabon,GAB,2011,NA,NA,1534262
Gabon,GAB,2012,NA,NA,1563873
Gabon,GAB,2013,NA,NA,1594205
Gambia,GMB,1800,NA,NA,103274
Gambia,GMB,1820,NA,NA,103274
Gambia,GMB,1950,NA,NA,271372
Gambia,GMB,1951,NA,NA,272968
Gambia,GMB,1952,NA,NA,277411
Gambia,GMB,1953,NA,NA,284608
Gambia,GMB,1954,NA,NA,294310
Gambia,GMB,1955,NA,NA,306119
Gambia,GMB,1956,NA,NA,319468
Gambia,GMB,1957,NA,NA,333635
Gambia,GMB,1958,NA,NA,347785
Gambia,GMB,1959,NA,NA,361031
Gambia,GMB,1960,NA,NA,372625
Gambia,GMB,1961,NA,NA,382164
Gambia,GMB,1962,NA,NA,389768
Gambia,GMB,1963,NA,NA,396158
Gambia,GMB,1964,NA,NA,402436
Gambia,GMB,1965,NA,NA,409450
Gambia,GMB,1966,NA,NA,417350
Gambia,GMB,1967,NA,NA,426005
Gambia,GMB,1968,NA,NA,435647
Gambia,GMB,1969,NA,NA,446488
Gambia,GMB,1970,NA,NA,458663
Gambia,GMB,1971,NA,NA,472432
Gambia,GMB,1972,NA,NA,487790
Gambia,GMB,1973,NA,NA,504267
Gambia,GMB,1974,NA,NA,521186
Gambia,GMB,1975,NA,NA,538110
Gambia,GMB,1976,NA,NA,554910
Gambia,GMB,1977,NA,NA,571891
Gambia,GMB,1978,NA,NA,589570
Gambia,GMB,1979,NA,NA,608680
Gambia,GMB,1980,NA,NA,629786
Gambia,GMB,1981,NA,NA,652817
Gambia,GMB,1982,NA,NA,677685
Gambia,GMB,1983,NA,NA,704894
Gambia,GMB,1984,NA,NA,735056
Gambia,GMB,1985,NA,NA,768460
Gambia,GMB,1986,NA,NA,805491
Gambia,GMB,1987,NA,NA,845642
Gambia,GMB,1988,NA,NA,887224
Gambia,GMB,1989,NA,NA,927937
Gambia,GMB,1990,NA,NA,966151
Gambia,GMB,1991,NA,NA,1001252
Gambia,GMB,1992,NA,NA,1033748
Gambia,GMB,1993,NA,NA,1064522
Gambia,GMB,1994,NA,NA,1094974
Gambia,GMB,1995,NA,NA,1126183
Gambia,GMB,1996,NA,NA,1158308
Gambia,GMB,1997,NA,NA,1191155
Gambia,GMB,1998,NA,NA,1225044
Gambia,GMB,1999,NA,NA,1260283
Gambia,GMB,2000,NA,NA,1297084
Gambia,GMB,2001,NA,NA,1335674
Gambia,GMB,2002,NA,NA,1376035
Gambia,GMB,2003,NA,NA,1417818
Gambia,GMB,2004,NA,NA,1460493
Gambia,GMB,2005,NA,NA,1503678
Gambia,GMB,2006,NA,NA,1547259
Gambia,GMB,2007,NA,NA,1591357
Gambia,GMB,2008,NA,NA,1636107
Gambia,GMB,2009,NA,NA,1681734
Gambia,GMB,2010,19616,1324214,1728394
Gambia,GMB,2011,NA,NA,1776103
Gambia,GMB,2012,NA,NA,1824777
Gambia,GMB,2013,NA,NA,1874360
Georgia,GEO,1800,NA,NA,1072178
Georgia,GEO,1820,NA,NA,1072178
Georgia,GEO,1950,NA,NA,3527004
Georgia,GEO,1951,NA,NA,3584762
Georgia,GEO,1952,NA,NA,3646426
Georgia,GEO,1953,NA,NA,3710244
Georgia,GEO,1954,NA,NA,3774898
Georgia,GEO,1955,NA,NA,3839498
Georgia,GEO,1956,NA,NA,3903604
Georgia,GEO,1957,NA,NA,3967208
